#Data tag : v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
305814:6343,1854:1854,10/28/17 17:44:26,STABLE BEAMS,6500,6948.212,6822.155,26.5,HFET
305814:6343,1855:1855,10/28/17 17:44:49,STABLE BEAMS,6500,6949.650,6823.473,26.5,HFET
305814:6343,1856:1856,10/28/17 17:45:12,STABLE BEAMS,6500,6945.044,6818.409,26.5,HFET
305814:6343,1857:1857,10/28/17 17:45:36,STABLE BEAMS,6500,6941.542,6816.242,26.5,HFET
305814:6343,1858:1858,10/28/17 17:45:59,STABLE BEAMS,6500,6941.050,6815.592,26.5,HFET
305814:6343,1859:1859,10/28/17 17:46:22,STABLE BEAMS,6500,6937.034,6616.986,26.5,HFET
305814:6343,1860:1860,10/28/17 17:46:46,STABLE BEAMS,6500,6935.003,6809.739,26.4,HFET
305814:6343,1861:1861,10/28/17 17:47:09,STABLE BEAMS,6500,6931.332,6806.939,26.4,HFET
305814:6343,1862:1862,10/28/17 17:47:32,STABLE BEAMS,6500,6929.767,6804.202,26.4,HFET
305814:6343,1863:1863,10/28/17 17:47:56,STABLE BEAMS,6500,6926.234,6801.425,26.4,HFET
305814:6343,1864:1864,10/28/17 17:48:19,STABLE BEAMS,6500,6924.767,6799.763,26.4,HFET
305814:6343,1865:1865,10/28/17 17:48:42,STABLE BEAMS,6500,6923.494,6798.782,26.4,HFET
305814:6343,1866:1866,10/28/17 17:49:06,STABLE BEAMS,6500,6917.058,6792.018,26.4,HFET
305814:6343,1867:1867,10/28/17 17:49:29,STABLE BEAMS,6500,6915.969,6693.669,26.4,HFET
305814:6343,1868:1868,10/28/17 17:49:52,STABLE BEAMS,6500,6923.676,6799.334,26.4,HFET
305814:6343,1869:1869,10/28/17 17:50:16,STABLE BEAMS,6500,6907.475,6783.232,26.4,HFET
305814:6343,1870:1870,10/28/17 17:50:39,STABLE BEAMS,6500,6906.493,6782.259,26.3,HFET
305814:6343,1871:1871,10/28/17 17:51:02,STABLE BEAMS,6500,6906.235,6685.088,26.3,HFET
305814:6343,1872:1872,10/28/17 17:51:25,STABLE BEAMS,6500,6904.201,6779.794,26.3,HFET
305814:6343,1873:1873,10/28/17 17:51:49,STABLE BEAMS,6500,6902.134,6768.951,26.3,HFET
305814:6343,1874:1874,10/28/17 17:52:12,STABLE BEAMS,6500,6896.118,6772.396,26.3,HFET
305814:6343,1875:1875,10/28/17 17:52:35,STABLE BEAMS,6500,6892.291,6769.369,26.3,HFET
305814:6343,1876:1876,10/28/17 17:52:59,STABLE BEAMS,6500,6893.059,6673.442,26.3,HFET
305814:6343,1877:1877,10/28/17 17:53:22,STABLE BEAMS,6500,6889.317,6766.419,26.3,HFET
305814:6343,1878:1878,10/28/17 17:53:45,STABLE BEAMS,6500,6885.383,1873.043,26.3,HFET
305814:6343,1879:1879,10/28/17 17:54:09,STABLE BEAMS,6500,6881.660,5864.767,26.2,HFET
305814:6343,1880:1880,10/28/17 17:54:32,STABLE BEAMS,6500,6879.778,6756.756,26.2,HFET
305814:6343,1881:1881,10/28/17 17:54:55,STABLE BEAMS,6500,6877.627,6754.405,26.2,HFET
305814:6343,1882:1882,10/28/17 17:55:19,STABLE BEAMS,6500,6873.359,6749.599,26.2,HFET
305814:6343,1883:1883,10/28/17 17:55:42,STABLE BEAMS,6500,6870.353,6747.098,26.2,HFET
305814:6343,1884:1884,10/28/17 17:56:05,STABLE BEAMS,6500,6867.570,6647.917,26.2,HFET
305814:6343,1885:1885,10/28/17 17:56:28,STABLE BEAMS,6500,6862.894,6739.965,26.2,HFET
305814:6343,1886:1886,10/28/17 17:56:52,STABLE BEAMS,6500,6860.336,6737.012,26.2,HFET
305814:6343,1887:1887,10/28/17 17:57:15,STABLE BEAMS,6500,6858.854,6736.505,26.1,HFET
305814:6343,1888:1888,10/28/17 17:57:38,STABLE BEAMS,6500,6856.168,6733.267,26.1,HFET
305814:6343,1889:1889,10/28/17 17:58:02,STABLE BEAMS,6500,6854.638,6733.034,26.1,HFET
305814:6343,1890:1890,10/28/17 17:58:25,STABLE BEAMS,6500,6850.820,6728.613,26.1,HFET
305814:6343,1891:1891,10/28/17 17:58:48,STABLE BEAMS,6500,6848.947,6717.037,26.1,HFET
305814:6343,1892:1892,10/28/17 17:59:12,STABLE BEAMS,6500,6844.844,6721.950,26.1,HFET
305814:6343,1893:1893,10/28/17 17:59:35,STABLE BEAMS,6500,6842.275,6719.243,26.1,HFET
305814:6343,1894:1894,10/28/17 17:59:58,STABLE BEAMS,6500,6838.566,6707.162,26.1,HFET
305814:6343,1895:1895,10/28/17 18:00:22,STABLE BEAMS,6500,6838.333,6715.806,26.1,HFET
305814:6343,1896:1896,10/28/17 18:00:45,STABLE BEAMS,6500,6836.719,6714.376,26.1,HFET
305814:6343,1897:1897,10/28/17 18:01:08,STABLE BEAMS,6500,6834.055,6711.788,26.1,HFET
305814:6343,1898:1898,10/28/17 18:01:31,STABLE BEAMS,6500,6828.289,6704.838,26.0,HFET
305814:6343,1899:1899,10/28/17 18:01:55,STABLE BEAMS,6500,6826.180,6705.049,26.0,HFET
305814:6343,1900:1900,10/28/17 18:02:18,STABLE BEAMS,6500,6823.544,6702.881,26.0,HFET
305814:6343,1901:1901,10/28/17 18:02:41,STABLE BEAMS,6500,6820.136,6699.276,26.0,HFET
305814:6343,1902:1902,10/28/17 18:03:05,STABLE BEAMS,6500,6817.558,6696.153,26.0,HFET
305814:6343,1903:1903,10/28/17 18:03:28,STABLE BEAMS,6500,6812.086,6690.297,26.0,HFET
305814:6343,1904:1904,10/28/17 18:03:51,STABLE BEAMS,6500,6810.752,6680.297,26.0,HFET
305814:6343,1905:1905,10/28/17 18:04:15,STABLE BEAMS,6500,6807.568,6686.412,26.0,HFET
305814:6343,1906:1906,10/28/17 18:04:38,STABLE BEAMS,6500,6803.969,6672.880,25.9,HFET
305814:6343,1907:1907,10/28/17 18:05:01,STABLE BEAMS,6500,6803.215,6682.001,25.9,HFET
305814:6343,1908:1908,10/28/17 18:05:25,STABLE BEAMS,6500,6799.980,6678.810,25.9,HFET
305814:6343,1909:1909,10/28/17 18:05:48,STABLE BEAMS,6500,6795.732,6674.944,25.9,HFET
305814:6343,1910:1910,10/28/17 18:06:11,STABLE BEAMS,6500,6796.530,6676.148,25.9,HFET
305814:6343,1911:1911,10/28/17 18:06:35,STABLE BEAMS,6500,6793.513,6672.712,25.9,HFET
305814:6343,1912:1912,10/28/17 18:06:58,STABLE BEAMS,6500,6790.577,6670.101,25.9,HFET
305814:6343,1913:1913,10/28/17 18:07:21,STABLE BEAMS,6500,6671.805,6556.265,25.9,HFET
#Summary:
#nfill,nrun,nls,ncms,totdelivered(hz/ub),totrecorded(hz/ub)
#1,1,1870,1870,20839168.489,19857836.588
