#Data tag : v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
306777:6396,1:1,11/17/17 21:48:20,STABLE BEAMS,2510,5028.213,4967.390,1.0,PLTZERO
306777:6396,2:2,11/17/17 21:48:43,STABLE BEAMS,2510,5029.242,4969.726,1.0,PLTZERO
306777:6396,3:3,11/17/17 21:49:06,STABLE BEAMS,2510,5025.608,4966.173,1.0,PLTZERO
306777:6396,4:4,11/17/17 21:49:30,STABLE BEAMS,2510,5024.520,4859.746,1.0,PLTZERO
306777:6396,5:5,11/17/17 21:49:53,STABLE BEAMS,2510,5022.759,4858.972,1.0,PLTZERO
306777:6396,6:6,11/17/17 21:50:16,STABLE BEAMS,2510,5022.127,4858.729,1.0,PLTZERO
306777:6396,7:7,11/17/17 21:50:40,STABLE BEAMS,2510,5020.861,4856.522,1.0,PLTZERO
306777:6396,8:8,11/17/17 21:51:03,STABLE BEAMS,2510,5018.465,4854.056,1.0,PLTZERO
306777:6396,9:9,11/17/17 21:51:26,STABLE BEAMS,2510,5019.478,4855.763,1.0,PLTZERO
306777:6396,10:10,11/17/17 21:51:49,STABLE BEAMS,2510,5015.873,4852.364,1.0,PLTZERO
306777:6396,11:11,11/17/17 21:52:13,STABLE BEAMS,2510,5016.118,4852.575,1.0,PLTZERO
306777:6396,12:12,11/17/17 21:52:36,STABLE BEAMS,2510,5017.174,4853.949,1.0,PLTZERO
306777:6396,13:13,11/17/17 21:52:59,STABLE BEAMS,2510,5013.926,4849.500,1.0,PLTZERO
306777:6396,14:14,11/17/17 21:53:23,STABLE BEAMS,2510,5010.716,4848.558,1.0,PLTZERO
306777:6396,15:15,11/17/17 21:53:46,STABLE BEAMS,2510,5011.789,4849.814,1.0,PLTZERO
306777:6396,16:16,11/17/17 21:54:09,STABLE BEAMS,2510,5011.485,4848.225,1.0,PLTZERO
306777:6396,17:17,11/17/17 21:54:33,STABLE BEAMS,2510,5010.922,4847.456,1.0,PLTZERO
306777:6396,18:18,11/17/17 21:54:56,STABLE BEAMS,2510,5009.515,4845.219,1.0,PLTZERO
306777:6396,19:19,11/17/17 21:55:19,STABLE BEAMS,2510,5006.518,4842.839,1.0,PLTZERO
306777:6396,20:20,11/17/17 21:55:43,STABLE BEAMS,2510,5008.184,4845.656,1.0,PLTZERO
306777:6396,21:21,11/17/17 21:56:06,STABLE BEAMS,2510,5007.003,4842.219,1.0,PLTZERO
306777:6396,22:22,11/17/17 21:56:29,STABLE BEAMS,2510,5004.135,4840.727,1.0,PLTZERO
306777:6396,23:23,11/17/17 21:56:53,STABLE BEAMS,2510,5005.455,4844.944,1.0,PLTZERO
306777:6396,24:24,11/17/17 21:57:16,STABLE BEAMS,2510,5001.564,4848.332,1.0,PLTZERO
306777:6396,25:25,11/17/17 21:57:39,STABLE BEAMS,2510,5004.387,4851.447,1.0,PLTZERO
306777:6396,26:26,11/17/17 21:58:02,STABLE BEAMS,2510,5001.334,4848.049,1.0,PLTZERO
306777:6396,27:27,11/17/17 21:58:26,STABLE BEAMS,2510,4998.972,4846.140,1.0,PLTZERO
306777:6396,28:28,11/17/17 21:58:49,STABLE BEAMS,2510,4997.930,4845.933,1.0,PLTZERO
306777:6396,29:29,11/17/17 21:59:12,STABLE BEAMS,2510,4998.134,4845.035,1.0,PLTZERO
306777:6396,30:30,11/17/17 21:59:36,STABLE BEAMS,2510,4996.672,4843.523,1.0,PLTZERO
306777:6396,31:31,11/17/17 21:59:59,STABLE BEAMS,2510,4996.896,4844.754,1.0,PLTZERO
306777:6396,32:32,11/17/17 22:00:22,STABLE BEAMS,2510,4996.846,4844.279,1.0,PLTZERO
306777:6396,33:33,11/17/17 22:00:46,STABLE BEAMS,2510,4992.380,4825.204,1.0,PLTZERO
306777:6396,34:34,11/17/17 22:01:09,STABLE BEAMS,2510,4991.895,4828.852,1.0,PLTZERO
306777:6396,35:35,11/17/17 22:01:32,STABLE BEAMS,2510,4993.782,4830.565,1.0,PLTZERO
306777:6396,36:36,11/17/17 22:01:56,STABLE BEAMS,2510,4992.526,4829.589,1.0,PLTZERO
306777:6396,37:37,11/17/17 22:02:19,STABLE BEAMS,2510,4990.758,4827.756,1.0,PLTZERO
306777:6396,38:38,11/17/17 22:02:42,STABLE BEAMS,2510,4988.338,4824.529,1.0,PLTZERO
306777:6396,39:39,11/17/17 22:03:06,STABLE BEAMS,2510,4986.072,4823.424,1.0,PLTZERO
306777:6396,40:40,11/17/17 22:03:29,STABLE BEAMS,2510,4987.036,4824.393,1.0,PLTZERO
306777:6396,41:41,11/17/17 22:03:52,STABLE BEAMS,2510,4986.292,4823.598,1.0,PLTZERO
306777:6396,42:42,11/17/17 22:04:15,STABLE BEAMS,2510,4986.070,4825.039,1.0,PLTZERO
306777:6396,43:43,11/17/17 22:04:39,STABLE BEAMS,2510,4985.033,4822.566,1.0,PLTZERO
306777:6396,44:44,11/17/17 22:05:02,STABLE BEAMS,2510,4983.226,4822.497,1.0,PLTZERO
306777:6396,45:45,11/17/17 22:05:25,STABLE BEAMS,2510,4982.335,4827.587,1.0,PLTZERO
306777:6396,46:46,11/17/17 22:05:49,STABLE BEAMS,2510,4979.382,4817.933,1.0,PLTZERO
306777:6396,47:47,11/17/17 22:06:12,STABLE BEAMS,2510,4980.716,4818.499,1.0,PLTZERO
306777:6396,48:48,11/17/17 22:06:35,STABLE BEAMS,2510,4976.340,4814.754,1.0,PLTZERO
306777:6396,49:49,11/17/17 22:06:59,STABLE BEAMS,2510,4977.563,4815.803,1.0,PLTZERO
306777:6396,50:50,11/17/17 22:07:22,STABLE BEAMS,2510,4976.333,4814.126,1.0,PLTZERO
306777:6396,51:51,11/17/17 22:07:45,STABLE BEAMS,2510,4976.546,4814.766,1.0,PLTZERO
306777:6396,52:52,11/17/17 22:08:09,STABLE BEAMS,2510,4971.102,4802.831,1.0,PLTZERO
306777:6396,53:53,11/17/17 22:08:32,STABLE BEAMS,2510,4971.824,4810.290,1.0,PLTZERO
306777:6396,54:54,11/17/17 22:08:55,STABLE BEAMS,2510,4974.033,4814.054,1.0,PLTZERO
306777:6396,55:55,11/17/17 22:09:18,STABLE BEAMS,2510,4971.578,4811.176,1.0,PLTZERO
306777:6396,56:56,11/17/17 22:09:42,STABLE BEAMS,2510,4970.741,4812.110,1.0,PLTZERO
306777:6396,57:57,11/17/17 22:10:05,STABLE BEAMS,2510,4969.242,4810.227,1.0,PLTZERO
306777:6396,58:58,11/17/17 22:10:28,STABLE BEAMS,2510,4966.889,4807.123,1.0,PLTZERO
306777:6396,59:59,11/17/17 22:10:52,STABLE BEAMS,2510,4967.795,4806.934,1.0,PLTZERO
306777:6396,60:60,11/17/17 22:11:15,STABLE BEAMS,2510,4965.918,4805.086,1.0,PLTZERO
306777:6396,61:61,11/17/17 22:11:38,STABLE BEAMS,2510,4964.001,4803.540,1.0,PLTZERO
306777:6396,62:62,11/17/17 22:12:02,STABLE BEAMS,2510,4963.136,4802.148,1.0,PLTZERO
306777:6396,63:63,11/17/17 22:12:25,STABLE BEAMS,2510,4963.672,4803.765,1.0,PLTZERO
306777:6396,64:64,11/17/17 22:12:48,STABLE BEAMS,2510,4959.979,4799.404,1.0,PLTZERO
306777:6396,65:65,11/17/17 22:13:12,STABLE BEAMS,2510,4961.365,4806.252,1.0,PLTZERO
306777:6396,66:66,11/17/17 22:13:35,STABLE BEAMS,2510,4959.971,4808.838,1.0,PLTZERO
306777:6396,67:67,11/17/17 22:13:58,STABLE BEAMS,2510,4959.652,4807.402,1.0,PLTZERO
306777:6396,68:68,11/17/17 22:14:22,STABLE BEAMS,2510,4958.383,4807.909,1.0,PLTZERO
306777:6396,69:69,11/17/17 22:14:45,STABLE BEAMS,2510,4958.787,4808.154,1.0,PLTZERO
306777:6396,70:70,11/17/17 22:15:08,STABLE BEAMS,2510,4956.271,4805.841,1.0,PLTZERO
306777:6396,71:71,11/17/17 22:15:31,STABLE BEAMS,2510,4955.128,4803.937,1.0,PLTZERO
306777:6396,72:72,11/17/17 22:15:55,STABLE BEAMS,2510,4954.043,4803.737,1.0,PLTZERO
306777:6396,73:73,11/17/17 22:16:18,STABLE BEAMS,2510,4953.181,4801.680,1.0,PLTZERO
306777:6396,74:74,11/17/17 22:16:41,STABLE BEAMS,2510,4953.843,4803.237,1.0,PLTZERO
306777:6396,75:75,11/17/17 22:17:05,STABLE BEAMS,2510,4951.423,4791.631,1.0,PLTZERO
306777:6396,76:76,11/17/17 22:17:28,STABLE BEAMS,2510,4950.903,4791.321,1.0,PLTZERO
306777:6396,77:77,11/17/17 22:17:51,STABLE BEAMS,2510,4949.661,4789.438,1.0,PLTZERO
306777:6396,78:78,11/17/17 22:18:15,STABLE BEAMS,2510,4950.832,4722.741,1.0,PLTZERO
306777:6396,79:79,11/17/17 22:18:38,STABLE BEAMS,2510,4948.437,4789.003,1.0,PLTZERO
306777:6396,80:80,11/17/17 22:19:01,STABLE BEAMS,2510,4945.988,4786.017,1.0,PLTZERO
306777:6396,81:81,11/17/17 22:19:25,STABLE BEAMS,2510,4945.427,4785.306,1.0,PLTZERO
306777:6396,82:82,11/17/17 22:19:48,STABLE BEAMS,2510,4946.526,4711.104,1.0,PLTZERO
306777:6396,83:83,11/17/17 22:20:11,STABLE BEAMS,2510,4943.130,4785.118,1.0,PLTZERO
306777:6396,84:84,11/17/17 22:20:35,STABLE BEAMS,2510,4942.179,4784.283,1.0,PLTZERO
306777:6396,85:85,11/17/17 22:20:58,STABLE BEAMS,2510,4943.851,4787.390,1.0,PLTZERO
306777:6396,86:86,11/17/17 22:21:21,STABLE BEAMS,2510,4941.833,4792.918,1.0,PLTZERO
306777:6396,87:87,11/17/17 22:21:44,STABLE BEAMS,2510,4937.649,4788.528,1.0,PLTZERO
306777:6396,88:88,11/17/17 22:22:08,STABLE BEAMS,2510,4938.034,4789.801,1.0,PLTZERO
306777:6396,89:89,11/17/17 22:22:31,STABLE BEAMS,2510,4936.799,4786.777,1.0,PLTZERO
306777:6396,90:90,11/17/17 22:22:54,STABLE BEAMS,2510,4936.188,4786.614,1.0,PLTZERO
306777:6396,91:91,11/17/17 22:23:18,STABLE BEAMS,2510,4936.880,4787.380,1.0,PLTZERO
306777:6396,92:92,11/17/17 22:23:41,STABLE BEAMS,2510,4932.290,4783.031,1.0,PLTZERO
306777:6396,93:93,11/17/17 22:24:04,STABLE BEAMS,2510,4933.793,3339.219,1.0,PLTZERO
306777:6396,94:94,11/17/17 22:24:28,STABLE BEAMS,2510,4931.944,4783.226,1.0,PLTZERO
306777:6396,95:95,11/17/17 22:24:51,STABLE BEAMS,2510,4929.753,4780.862,1.0,PLTZERO
306777:6396,96:96,11/17/17 22:25:14,STABLE BEAMS,2510,4927.561,4778.970,1.0,PLTZERO
306777:6396,97:97,11/17/17 22:25:38,STABLE BEAMS,2510,4927.705,4778.846,1.0,PLTZERO
306777:6396,98:98,11/17/17 22:26:01,STABLE BEAMS,2510,4924.555,4774.823,1.0,PLTZERO
306777:6396,99:99,11/17/17 22:26:24,STABLE BEAMS,2510,4923.295,4774.142,1.0,PLTZERO
306777:6396,100:100,11/17/17 22:26:47,STABLE BEAMS,2510,4923.109,4773.653,1.0,PLTZERO
306777:6396,101:101,11/17/17 22:27:11,STABLE BEAMS,2510,4923.394,4774.825,1.0,PLTZERO
306777:6396,102:102,11/17/17 22:27:34,STABLE BEAMS,2510,4925.512,4775.409,1.0,PLTZERO
306777:6396,103:103,11/17/17 22:27:57,STABLE BEAMS,2510,4923.684,4775.075,1.0,PLTZERO
306777:6396,104:104,11/17/17 22:28:21,STABLE BEAMS,2510,4919.079,4770.583,1.0,PLTZERO
306777:6396,105:105,11/17/17 22:28:44,STABLE BEAMS,2510,4919.055,4770.751,1.0,PLTZERO
306777:6396,106:106,11/17/17 22:29:07,STABLE BEAMS,2510,4916.982,4768.560,1.0,PLTZERO
306777:6396,107:107,11/17/17 22:29:31,STABLE BEAMS,2510,4917.449,4769.992,1.0,PLTZERO
306777:6396,108:108,11/17/17 22:29:54,STABLE BEAMS,2510,4917.269,4763.870,1.0,PLTZERO
306777:6396,109:109,11/17/17 22:30:17,STABLE BEAMS,2510,4917.022,4767.407,1.0,PLTZERO
306777:6396,110:110,11/17/17 22:30:41,STABLE BEAMS,2510,4913.791,4765.950,1.0,PLTZERO
306777:6396,111:111,11/17/17 22:31:04,STABLE BEAMS,2510,4913.050,4765.408,1.0,PLTZERO
306777:6396,112:112,11/17/17 22:31:27,STABLE BEAMS,2510,4911.678,4763.739,1.0,PLTZERO
306777:6396,113:113,11/17/17 22:31:51,STABLE BEAMS,2510,4910.595,4763.163,1.0,PLTZERO
306777:6396,114:114,11/17/17 22:32:14,STABLE BEAMS,2510,4908.987,4761.518,1.0,PLTZERO
306777:6396,115:115,11/17/17 22:32:37,STABLE BEAMS,2510,4905.848,4758.241,1.0,PLTZERO
306777:6396,116:116,11/17/17 22:33:00,STABLE BEAMS,2510,4907.596,4759.591,1.0,PLTZERO
306777:6396,117:117,11/17/17 22:33:24,STABLE BEAMS,2510,4907.547,4755.725,1.0,PLTZERO
306777:6396,118:118,11/17/17 22:33:47,STABLE BEAMS,2510,4906.447,4749.807,1.0,PLTZERO
306777:6396,119:119,11/17/17 22:34:10,STABLE BEAMS,2510,4903.977,4749.997,1.0,PLTZERO
306777:6396,120:120,11/17/17 22:34:34,STABLE BEAMS,2510,4905.645,4751.467,1.0,PLTZERO
306777:6396,121:121,11/17/17 22:34:57,STABLE BEAMS,2510,4901.575,4745.663,1.0,PLTZERO
306777:6396,122:122,11/17/17 22:35:20,STABLE BEAMS,2510,4903.749,4747.045,1.0,PLTZERO
306777:6396,123:123,11/17/17 22:35:44,STABLE BEAMS,2510,4901.902,4746.021,1.0,PLTZERO
306777:6396,124:124,11/17/17 22:36:07,STABLE BEAMS,2510,4902.102,4745.632,1.0,PLTZERO
306777:6396,125:125,11/17/17 22:36:30,STABLE BEAMS,2510,4900.371,4743.092,1.0,PLTZERO
306777:6396,126:126,11/17/17 22:36:54,STABLE BEAMS,2510,4898.488,4741.711,1.0,PLTZERO
306777:6396,127:127,11/17/17 22:37:17,STABLE BEAMS,2510,4896.606,4739.396,1.0,PLTZERO
306777:6396,128:128,11/17/17 22:37:40,STABLE BEAMS,2510,4897.758,4740.705,1.0,PLTZERO
306777:6396,129:129,11/17/17 22:38:04,STABLE BEAMS,2510,4895.192,4738.402,1.0,PLTZERO
306777:6396,130:130,11/17/17 22:38:27,STABLE BEAMS,2510,4896.177,4740.320,1.0,PLTZERO
306777:6396,131:131,11/17/17 22:38:50,STABLE BEAMS,2510,4897.128,4742.167,1.0,PLTZERO
306777:6396,132:132,11/17/17 22:39:13,STABLE BEAMS,2510,4894.193,4738.442,1.0,PLTZERO
306777:6396,133:133,11/17/17 22:39:37,STABLE BEAMS,2510,4891.610,4735.009,1.0,PLTZERO
306777:6396,134:134,11/17/17 22:40:00,STABLE BEAMS,2510,4891.645,4735.044,1.0,PLTZERO
306777:6396,135:135,11/17/17 22:40:23,STABLE BEAMS,2510,4889.985,4734.582,1.0,PLTZERO
306777:6396,136:136,11/17/17 22:40:47,STABLE BEAMS,2510,4889.550,4733.155,1.0,PLTZERO
306777:6396,137:137,11/17/17 22:41:10,STABLE BEAMS,2510,4887.154,4731.156,1.0,PLTZERO
306777:6396,138:138,11/17/17 22:41:33,STABLE BEAMS,2510,4884.974,4729.663,1.0,PLTZERO
306777:6396,139:139,11/17/17 22:41:57,STABLE BEAMS,2510,4884.677,4730.102,1.0,PLTZERO
306777:6396,140:140,11/17/17 22:42:20,STABLE BEAMS,2510,4882.178,4726.426,1.0,PLTZERO
306777:6396,141:141,11/17/17 22:42:43,STABLE BEAMS,2510,4880.841,4733.910,1.0,PLTZERO
306777:6396,142:142,11/17/17 22:43:07,STABLE BEAMS,2510,4882.276,4734.867,1.0,PLTZERO
306777:6396,143:143,11/17/17 22:43:30,STABLE BEAMS,2510,4878.662,4732.468,1.0,PLTZERO
306777:6396,144:144,11/17/17 22:43:53,STABLE BEAMS,2510,4877.695,4729.974,1.0,PLTZERO
306777:6396,145:145,11/17/17 22:44:16,STABLE BEAMS,2510,4875.641,4729.928,1.0,PLTZERO
306777:6396,146:146,11/17/17 22:44:40,STABLE BEAMS,2510,4875.347,4728.018,1.0,PLTZERO
306777:6396,147:147,11/17/17 22:45:03,STABLE BEAMS,2510,4875.258,4722.455,1.0,PLTZERO
306777:6396,148:148,11/17/17 22:45:26,STABLE BEAMS,2510,4874.450,4728.901,1.0,PLTZERO
306777:6396,149:149,11/17/17 22:45:50,STABLE BEAMS,2510,4873.781,4725.488,1.0,PLTZERO
306777:6396,150:150,11/17/17 22:46:13,STABLE BEAMS,2510,4870.470,4716.926,1.0,PLTZERO
306777:6396,151:151,11/17/17 22:46:36,STABLE BEAMS,2510,4872.064,4719.547,1.0,PLTZERO
306777:6396,152:152,11/17/17 22:47:00,STABLE BEAMS,2510,4870.218,4716.033,1.0,PLTZERO
306777:6396,153:153,11/17/17 22:47:23,STABLE BEAMS,2510,4870.508,4716.499,1.0,PLTZERO
306777:6396,154:154,11/17/17 22:47:46,STABLE BEAMS,2510,4869.526,4716.380,1.0,PLTZERO
306777:6396,155:155,11/17/17 22:48:10,STABLE BEAMS,2510,4867.894,4646.158,1.0,PLTZERO
306777:6396,156:156,11/17/17 22:48:33,STABLE BEAMS,2510,4865.125,4710.589,1.0,PLTZERO
306777:6396,157:157,11/17/17 22:48:56,STABLE BEAMS,2510,4865.651,4711.151,1.0,PLTZERO
306777:6396,158:158,11/17/17 22:49:20,STABLE BEAMS,2510,4863.169,4710.341,1.0,PLTZERO
306777:6396,159:159,11/17/17 22:49:43,STABLE BEAMS,2510,4863.531,4710.279,1.0,PLTZERO
306777:6396,160:160,11/17/17 22:50:06,STABLE BEAMS,2510,4863.414,4708.499,1.0,PLTZERO
306777:6396,161:161,11/17/17 22:50:29,STABLE BEAMS,2510,4861.329,4644.315,1.0,PLTZERO
306777:6396,162:162,11/17/17 22:50:53,STABLE BEAMS,2510,4858.627,4707.710,1.0,PLTZERO
306777:6396,163:163,11/17/17 22:51:16,STABLE BEAMS,2510,4858.555,4705.333,1.0,PLTZERO
306777:6396,164:164,11/17/17 22:51:39,STABLE BEAMS,2510,4854.972,4701.598,1.0,PLTZERO
306777:6396,165:165,11/17/17 22:52:03,STABLE BEAMS,2510,4856.004,4702.825,1.0,PLTZERO
306777:6396,166:166,11/17/17 22:52:26,STABLE BEAMS,2510,4855.347,4701.376,1.0,PLTZERO
306777:6396,167:167,11/17/17 22:52:49,STABLE BEAMS,2510,4853.807,4699.828,1.0,PLTZERO
306777:6396,168:168,11/17/17 22:53:13,STABLE BEAMS,2510,4851.397,4698.420,1.0,PLTZERO
306777:6396,169:169,11/17/17 22:53:36,STABLE BEAMS,2510,4852.130,4699.201,1.0,PLTZERO
306777:6396,170:170,11/17/17 22:53:59,STABLE BEAMS,2510,4853.318,4700.142,1.0,PLTZERO
306777:6396,171:171,11/17/17 22:54:23,STABLE BEAMS,2510,4848.915,4696.305,1.0,PLTZERO
306777:6396,172:172,11/17/17 22:54:46,STABLE BEAMS,2510,4844.384,4691.778,1.0,PLTZERO
306777:6396,173:173,11/17/17 22:55:09,STABLE BEAMS,2510,4846.997,4694.930,1.0,PLTZERO
306777:6396,174:174,11/17/17 22:55:33,STABLE BEAMS,2510,4845.999,4693.804,1.0,PLTZERO
306777:6396,175:175,11/17/17 22:55:56,STABLE BEAMS,2510,4845.271,4693.182,1.0,PLTZERO
306777:6396,176:176,11/17/17 22:56:19,STABLE BEAMS,2510,4847.316,4694.136,1.0,PLTZERO
306777:6396,177:177,11/17/17 22:56:42,STABLE BEAMS,2510,4840.723,4688.320,1.0,PLTZERO
306777:6396,178:178,11/17/17 22:57:06,STABLE BEAMS,2510,4845.506,4692.027,1.0,PLTZERO
306777:6396,179:179,11/17/17 22:57:29,STABLE BEAMS,2510,4841.938,4689.832,1.0,PLTZERO
306777:6396,180:180,11/17/17 22:57:52,STABLE BEAMS,2510,4839.845,4687.314,1.0,PLTZERO
306777:6396,181:181,11/17/17 22:58:16,STABLE BEAMS,2510,4835.859,4684.800,1.0,PLTZERO
306777:6396,182:182,11/17/17 22:58:39,STABLE BEAMS,2510,4838.523,4692.988,1.0,PLTZERO
306777:6396,183:183,11/17/17 22:59:02,STABLE BEAMS,2510,4837.025,4693.634,1.0,PLTZERO
306777:6396,184:184,11/17/17 22:59:26,STABLE BEAMS,2510,4836.986,4692.410,1.0,PLTZERO
306777:6396,185:185,11/17/17 22:59:49,STABLE BEAMS,2510,4835.007,4691.072,1.0,PLTZERO
306777:6396,186:186,11/17/17 23:00:12,STABLE BEAMS,2510,4831.587,4687.831,1.0,PLTZERO
306777:6396,187:187,11/17/17 23:00:36,STABLE BEAMS,2510,4835.095,4684.583,1.0,PLTZERO
306777:6396,188:188,11/17/17 23:00:59,STABLE BEAMS,2510,4832.030,4688.345,1.0,PLTZERO
306777:6396,189:189,11/17/17 23:01:22,STABLE BEAMS,2510,4831.931,4688.378,1.0,PLTZERO
306777:6396,190:190,11/17/17 23:01:45,STABLE BEAMS,2510,4830.758,4686.505,1.0,PLTZERO
306777:6396,191:191,11/17/17 23:02:09,STABLE BEAMS,2510,4829.834,4615.482,1.0,PLTZERO
306777:6396,192:192,11/17/17 23:02:32,STABLE BEAMS,2510,4829.856,4678.301,1.0,PLTZERO
306777:6396,193:193,11/17/17 23:02:55,STABLE BEAMS,2510,4829.350,4678.182,1.0,PLTZERO
306777:6396,194:194,11/17/17 23:03:19,STABLE BEAMS,2510,4824.264,4672.490,1.0,PLTZERO
306777:6396,195:195,11/17/17 23:03:42,STABLE BEAMS,2510,4823.017,4671.638,1.0,PLTZERO
306777:6396,196:196,11/17/17 23:04:05,STABLE BEAMS,2510,4824.748,4673.289,1.0,PLTZERO
306777:6396,197:197,11/17/17 23:04:29,STABLE BEAMS,2510,4824.882,4672.089,1.0,PLTZERO
306777:6396,198:198,11/17/17 23:04:52,STABLE BEAMS,2510,4825.085,4673.099,1.0,PLTZERO
306777:6396,199:199,11/17/17 23:05:15,STABLE BEAMS,2510,4820.406,4669.982,1.0,PLTZERO
306777:6396,200:200,11/17/17 23:05:39,STABLE BEAMS,2510,4820.458,4670.672,1.0,PLTZERO
306777:6396,201:201,11/17/17 23:06:02,STABLE BEAMS,2510,4820.246,4669.117,1.0,PLTZERO
306777:6396,202:202,11/17/17 23:06:25,STABLE BEAMS,2510,4819.586,4673.976,1.0,PLTZERO
306777:6396,203:203,11/17/17 23:06:49,STABLE BEAMS,2510,4818.738,4675.617,1.0,PLTZERO
306777:6396,204:204,11/17/17 23:07:12,STABLE BEAMS,2510,4820.119,4677.159,1.0,PLTZERO
306777:6396,205:205,11/17/17 23:07:35,STABLE BEAMS,2510,4817.809,4674.605,1.0,PLTZERO
306777:6396,206:206,11/17/17 23:07:58,STABLE BEAMS,2510,4813.992,4671.173,1.0,PLTZERO
306777:6396,207:207,11/17/17 23:08:22,STABLE BEAMS,2510,4817.168,4674.275,1.0,PLTZERO
306777:6396,208:208,11/17/17 23:08:45,STABLE BEAMS,2510,4815.833,4672.226,1.0,PLTZERO
306777:6396,209:209,11/17/17 23:09:08,STABLE BEAMS,2510,4814.463,4671.895,1.0,PLTZERO
306777:6396,210:210,11/17/17 23:09:32,STABLE BEAMS,2510,4812.896,4669.809,1.0,PLTZERO
306777:6396,211:211,11/17/17 23:09:55,STABLE BEAMS,2510,4811.030,4668.454,1.0,PLTZERO
306777:6396,212:212,11/17/17 23:10:18,STABLE BEAMS,2510,4812.797,4670.300,1.0,PLTZERO
306777:6396,213:213,11/17/17 23:10:42,STABLE BEAMS,2510,4811.895,4668.868,0.9,PLTZERO
306777:6396,214:214,11/17/17 23:11:05,STABLE BEAMS,2510,4807.336,4665.269,1.0,PLTZERO
306777:6396,215:215,11/17/17 23:11:28,STABLE BEAMS,2510,4807.570,4665.400,0.9,PLTZERO
306777:6396,216:216,11/17/17 23:11:52,STABLE BEAMS,2510,4804.206,4661.144,0.9,PLTZERO
306777:6396,217:217,11/17/17 23:12:15,STABLE BEAMS,2510,4805.407,4661.799,0.9,PLTZERO
306777:6396,218:218,11/17/17 23:12:38,STABLE BEAMS,2510,4803.913,4662.045,0.9,PLTZERO
306777:6396,219:219,11/17/17 23:13:01,STABLE BEAMS,2510,4803.040,4660.697,0.9,PLTZERO
306777:6396,220:220,11/17/17 23:13:25,STABLE BEAMS,2510,4801.665,4659.879,0.9,PLTZERO
306777:6396,221:221,11/17/17 23:13:48,STABLE BEAMS,2510,4801.006,4658.818,0.9,PLTZERO
306777:6396,222:222,11/17/17 23:14:11,STABLE BEAMS,2510,4800.585,4658.380,0.9,PLTZERO
306777:6396,223:223,11/17/17 23:14:35,STABLE BEAMS,2510,4799.956,4657.684,0.9,PLTZERO
306777:6396,224:224,11/17/17 23:14:58,STABLE BEAMS,2510,4801.520,4659.405,1.0,PLTZERO
306777:6396,225:225,11/17/17 23:15:21,STABLE BEAMS,2510,4798.348,4656.685,0.9,PLTZERO
306777:6396,226:226,11/17/17 23:15:45,STABLE BEAMS,2510,4795.750,4653.408,0.9,PLTZERO
306777:6396,227:227,11/17/17 23:16:08,STABLE BEAMS,2510,4797.506,4654.962,0.9,PLTZERO
306777:6396,228:228,11/17/17 23:16:31,STABLE BEAMS,2510,4794.207,4652.645,0.9,PLTZERO
306777:6396,229:229,11/17/17 23:16:55,STABLE BEAMS,2510,4791.134,4649.117,0.9,PLTZERO
306777:6396,230:230,11/17/17 23:17:18,STABLE BEAMS,2510,4793.883,4651.773,0.9,PLTZERO
306777:6396,231:231,11/17/17 23:17:41,STABLE BEAMS,2510,4791.186,4648.629,0.9,PLTZERO
306777:6396,232:232,11/17/17 23:18:05,STABLE BEAMS,2510,4791.039,4649.110,0.9,PLTZERO
306777:6396,233:233,11/17/17 23:18:28,STABLE BEAMS,2510,4790.998,4581.676,0.9,PLTZERO
306777:6396,234:234,11/17/17 23:18:51,STABLE BEAMS,2510,4787.071,4638.557,0.9,PLTZERO
306777:6396,235:235,11/17/17 23:19:14,STABLE BEAMS,2510,4788.091,4640.486,0.9,PLTZERO
306777:6396,236:236,11/17/17 23:19:38,STABLE BEAMS,2510,4786.213,4641.735,0.9,PLTZERO
306777:6396,237:237,11/17/17 23:20:01,STABLE BEAMS,2510,4787.127,4637.085,0.9,PLTZERO
306777:6396,238:238,11/17/17 23:20:24,STABLE BEAMS,2510,4783.427,4635.147,0.9,PLTZERO
306777:6396,239:239,11/17/17 23:20:48,STABLE BEAMS,2510,4782.923,4634.349,0.9,PLTZERO
306777:6396,240:240,11/17/17 23:21:11,STABLE BEAMS,2510,4784.363,4635.770,0.9,PLTZERO
306777:6396,241:241,11/17/17 23:21:34,STABLE BEAMS,2510,4780.425,4630.722,0.9,PLTZERO
306777:6396,242:242,11/17/17 23:21:58,STABLE BEAMS,2510,4779.537,4629.793,0.9,PLTZERO
306777:6396,243:243,11/17/17 23:22:21,STABLE BEAMS,2510,4779.698,4623.376,0.9,PLTZERO
306777:6396,244:244,11/17/17 23:22:44,STABLE BEAMS,2510,4780.104,4631.353,0.9,PLTZERO
306777:6396,245:245,11/17/17 23:23:08,STABLE BEAMS,2510,4776.498,4627.488,0.9,PLTZERO
306777:6396,246:246,11/17/17 23:23:31,STABLE BEAMS,2510,4776.958,4627.961,0.9,PLTZERO
306777:6396,247:247,11/17/17 23:23:54,STABLE BEAMS,2510,4775.895,4627.045,0.9,PLTZERO
306777:6396,248:248,11/17/17 23:24:18,STABLE BEAMS,2510,4775.238,4627.243,0.9,PLTZERO
